@relation trainingdata

@attribute Word numeric
@attribute Len numeric
@attribute 2let {ча,во,че,нь,бо,до,но,ок,ек,дь,ат,ут,ин,ца,ур,аз,ка,са,ра,ия,ен,ор,ит,ац,нт,ив,зм,ст,ие,аж,рт,ий,ос,ис,ют,ть,ер,кт,рд,сс,уг,их,ль,ал,жа,нс,на,ик,рс,за,од,та,ла,оз,ан,як,ус,ез,аф,ом,ир,из,ав,уб,ол,рк,от,ет,ег,оп,да,ип,он,ва,ма,ша,ог,тр,ум,ул,ид,пт,ех,ес,яр,па,ям,ил,рг,нг,вт,ук,кр,ар,ын,тм,ах,нж,юр,ьд,ов,фа,ба,ак,ас,уф,ел,кс,об,аг,вр,им,ьм,фм,ло,оф,юс,аш,мб,иф,ош,рь,аб,ап,уз,лл,ще,иг,ык,ьт,юк,фт,ев,ща,бр,ля,ся,уд,ян,ам,га,иш,йн,ед,нк,ня,еж,еф,ич,ск,нд,йт,нн,ха,ыл,чь,рц,мс,кл,пс,го,жь,йс,иц,юз,яд,то,эр,шь,дж,тт,нх,еп,ем,ун,рш,ря,зь,сь,ьс,мп,це,яг,ад,иб,ох,юд,вь,хт,рп,фь,рн,щь,зг,ыв,зд,ыш,юб,ух,ув,яж,уч,еб,ец,рм,уп,пь,яз,лс,юн,ьф,йм,др,мм,рф,мн,вк,рх,яп,фр,пп,яш,ач,ят,ож,йв,ыз,йф,лк,уш,эт,нр,зл,зо,юх,гс,лп,мь,ьц,пф,йд,бь,ым,еш,юш,нч,юв,рж,юм,шт,нц,тч,ьн,хо,яс,же,эс,ях,см,яц,ро,ыс,ыт,лм,ып,гр,рв,вх,гм,эп,оч,мо,сг,ых,рл,бс,кк,ыг,мт,иж,ьк,нш,лт,йх,сл,рб,кх,ьп,йр,яб,гд,рч,зн,нм,ищ,ьб,ыр,йп,рз,мф,вн,йц,гт,дт,лд,юп,нз,йк,ыб,ял,йл,ёв,ея,эн,пр,лз,ыч,ая,дл,эк,ай,цк,яя,еч,уя,ти,ки,зи,си,ко,ни,лг,ье,цо,ли,ку,ьо,зе,ьи,ью,ру,ри,би,тс,фи,ду,те,оа,ао,по,еу,уи,хс,йз,дс,ке,ши,тл,ми,ья,не,иа,жи}
@attribute Gender {ж,с,мо,м,жо,мо-жо,со}
@attribute Class {4а,1с,8а,1а,3*а,3а,2а,5а,7а}

@data
17062,12,ть,ж,8а
17063,13,ть,ж,8а
17064,12,ть,ж,8а
17065,13,ть,ж,8а
17066,14,ть,ж,8а
17067,9,зм,м,1а
17068,9,ст,мо,1а
17069,10,ог,мо,3а
17070,12,ия,ж,7а
17071,6,ит,мо,1а
17072,7,та,ж,1а
17073,10,од,мо,1а
17074,16,ть,ж,8а
17075,15,ть,ж,8а
17076,14,ть,ж,8а
17077,20,ть,ж,8а
17078,12,ик,мо,3а
17079,8,ие,с,7а
17080,13,ть,ж,8а
17081,13,ие,с,7а
17082,16,ть,ж,8а
17083,14,ть,ж,8а
17084,8,да,ж,1а
17085,11,ка,ж,3*а
17086,8,дь,ж,8а
17087,14,ть,ж,8а
17088,14,ть,ж,8а
17089,8,ча,ж,4а
17090,13,ть,ж,8а
17091,18,ть,ж,8а
17092,14,ть,ж,8а
17093,13,ть,ж,8а
17094,13,ть,ж,8а
17095,12,ие,с,7а
17096,15,ть,ж,8а
17097,15,ть,ж,8а
17098,12,ть,ж,8а
17099,11,во,с,1а
17100,9,ка,ж,3*а
17101,13,ие,с,7а
17102,13,ие,с,7а
17103,16,ть,ж,8а
17104,15,ть,ж,8а
17105,12,ть,ж,8а
17106,11,ие,с,7а
17107,14,ть,ж,8а
17108,12,ть,ж,8а
17109,11,ие,с,7а
17110,14,ть,ж,8а
17111,12,ть,ж,8а
17112,9,ок,м,3*а
17113,14,ть,ж,8а
17114,14,ть,ж,8а
17115,11,ие,с,7а
17116,20,ть,ж,8а
17117,12,ие,с,7а
17118,18,ть,ж,8а
17119,14,ть,ж,8а
17120,13,во,с,1а
17121,8,зм,м,1а
17122,15,ть,ж,8а
17123,12,во,с,1а
17124,11,ть,ж,8а
17125,10,ие,с,7а
17126,16,ть,ж,8а
17127,8,да,ж,1а
17128,15,ие,с,7а
17129,18,ть,ж,8а
17130,14,ть,ж,8а
17131,15,ть,ж,8а
17132,15,ть,ж,8а
17133,18,ть,ж,8а
17134,14,ть,ж,8а
17135,17,ть,ж,8а
17136,18,ть,ж,8а
17137,22,ть,ж,8а
17138,19,ть,ж,8а
17139,14,ть,ж,8а
17140,13,ть,ж,8а
17141,15,ть,ж,8а
17142,15,ть,ж,8а
17143,10,ка,ж,3*а
17144,13,ть,ж,8а
17145,14,ть,ж,8а
17146,10,ие,с,7а
17147,15,ть,ж,8а
17148,19,ть,ж,8а
17149,10,ка,ж,3*а
17150,13,ть,ж,8а
17151,14,ть,ж,8а
17152,13,ть,ж,8а
17153,14,ть,ж,8а
17154,14,ть,ж,8а
17155,18,ть,ж,8а
17156,10,ие,с,7а
17157,13,ть,ж,8а
17158,14,ть,ж,8а
17159,13,ть,ж,8а
17160,14,ть,ж,8а
17161,16,ть,ж,8а
17162,10,ие,с,7а
17163,19,ть,ж,8а
17164,14,ть,ж,8а
17165,14,ть,ж,8а
17166,18,ть,ж,8а
17167,15,ть,ж,8а
17168,14,ть,ж,8а
17169,15,ть,ж,8а
17170,9,нь,ж,8а
17171,10,ль,мо,2а
17172,9,ие,с,7а
17173,12,ть,ж,8а
17174,15,ть,ж,8а
17175,14,ть,ж,8а
17176,19,ть,ж,8а
17177,16,ть,ж,8а
17178,20,ть,ж,8а
17179,16,ть,ж,8а
17180,12,ка,ж,3*а
17181,15,ть,ж,8а
17182,20,ть,ж,8а
17183,16,ть,ж,8а
17184,17,ть,ж,8а
17185,13,ие,с,7а
17186,17,во,с,1а
17187,14,ть,ж,8а
17188,11,ть,ж,8а
17189,9,зм,м,1а
17190,8,ий,м,7а
17191,19,ть,ж,8а
17192,11,во,с,1а
17193,12,ие,с,7а
17194,15,ть,ж,8а
17195,13,ие,с,7а
17196,16,ть,ж,8а
17197,9,ие,с,7а
17198,11,ть,ж,8а
17199,11,ха,ж,3а
17200,15,ть,ж,8а
17201,12,ть,ж,8а
17202,13,ие,с,7а
17203,17,ть,ж,8а
17204,14,ть,ж,8а
17205,14,ть,ж,8а
17206,11,ик,мо,3а
17207,13,ть,ж,8а
17208,14,ть,ж,8а
17209,13,ть,ж,8а
17210,9,ие,с,7а
17211,12,ть,ж,8а
17212,14,ие,с,7а
17213,20,ть,ж,8а
17214,18,ть,ж,8а
17215,15,ть,ж,8а
17216,15,ть,ж,8а
17217,15,ть,ж,8а
17218,15,ть,ж,8а
17219,16,ть,ж,8а
17220,4,рв,м,1а
17221,8,ия,ж,7а
17222,7,зм,м,1а
17223,9,ть,ж,8а
17224,6,оз,м,1а
17225,11,ть,ж,8а
17226,7,ра,ж,1а
17227,12,ть,ж,8а
17228,14,ть,ж,8а
17229,7,да,жо,1а
17230,16,ть,ж,8а
17231,6,ст,м,1а
17232,11,ще,с,4а
17233,11,ть,ж,8а
17234,15,ть,ж,8а
17235,10,ть,ж,8а
17236,5,ол,м,1а
17237,5,па,жо,1а
17238,9,ик,мо,3а
17239,7,ха,жо,3а
17240,11,ть,ж,8а
17241,10,во,с,1а
17242,12,ть,ж,8а
17243,19,ть,ж,8а
17244,13,ть,ж,8а
17245,10,ие,с,7а
17246,10,ть,ж,8а
17247,9,да,ж,1а
17248,17,ть,ж,8а
17249,11,ть,ж,8а
17250,15,ть,ж,8а
17251,14,ть,ж,8а
17252,7,ие,с,7а
17253,13,ть,ж,8а
17254,8,ер,м,1а
17255,16,ть,ж,8а
17256,10,ца,ж,5а
17257,12,ть,ж,8а
17258,14,ть,ж,8а
17259,12,ть,ж,8а
17260,18,ть,ж,8а
17261,11,ть,ж,8а
17262,6,ух,мо,3а
17263,13,ть,ж,8а
17264,13,ек,мо,3*а
17265,11,ыш,мо,4а
17266,11,ть,ж,8а
17267,13,ть,ж,8а
17268,17,ие,с,7а
17269,14,во,с,1а
17270,15,ть,ж,8а
17271,14,ть,ж,8а
17272,12,ие,с,7а
17273,10,ие,с,7а
17274,17,ть,ж,8а
17275,14,ть,ж,8а
17276,16,ть,ж,8а
17277,15,ть,ж,8а
17278,14,ть,ж,8а
17279,13,ть,ж,8а
17280,19,ть,ж,8а
17281,14,ть,ж,8а
17282,14,ие,с,7а
17283,16,ть,ж,8а
17284,15,ть,ж,8а
17285,17,ть,ж,8а
17286,12,ст,мо,1а
17287,13,ть,ж,8а
17288,16,ть,ж,8а
17289,15,ть,ж,8а
17290,15,ть,ж,8а
17291,11,ть,ж,8а
17292,10,ие,с,7а
17293,12,ть,ж,8а
17294,11,ть,ж,8а
17295,10,ца,ж,5а
17296,12,ть,ж,8а
17297,7,ка,жо,3*а
17298,10,во,с,1а
17299,10,ть,ж,8а
17300,13,ца,жо,5а
17301,13,ть,ж,8а
17302,13,ть,ж,8а
17303,11,ть,ж,8а
17304,6,ль,жо,8а
17305,14,ть,ж,8а
17306,10,ие,с,7а
17307,12,ть,ж,8а
17308,8,ие,с,7а
17309,11,ть,ж,8а
17310,14,ть,ж,8а
17311,10,ть,ж,8а
17312,18,ть,ж,8а
17313,11,ть,ж,8а
17314,18,ть,ж,8а
17315,6,ик,мо,3а
17316,16,ть,ж,8а
17317,10,ие,с,7а
17318,16,ть,ж,8а
17319,13,ть,ж,8а
17320,8,ка,ж,3*а
17321,13,ть,ж,8а
17322,4,уд,м,1а
17323,7,ча,ж,4а
17324,9,ик,мо,3а
17325,10,ца,жо,5а
17326,13,ть,ж,8а
17327,10,во,с,1а
17328,19,ть,ж,8а
17329,22,ть,ж,8а
17330,14,ие,с,7а
17331,10,ть,ж,8а
17332,13,ть,ж,8а
17333,14,ть,ж,8а
17334,4,ук,мо,3а
17335,12,ть,ж,8а
17336,11,ть,ж,8а
17337,17,ть,ж,8а
17338,13,ть,ж,8а
17339,12,ть,ж,8а
17340,10,ть,ж,8а
17341,8,ие,с,7а
17342,13,ть,ж,8а
17343,12,ть,ж,8а
17344,12,ть,ж,8а
17345,12,ть,ж,8а
17346,8,та,ж,1а
17347,17,ть,ж,8а
17348,19,ть,ж,8а
17349,18,ть,ж,8а
17350,9,ца,ж,5а
17351,13,ть,ж,8а
17352,14,ть,ж,8а
17353,7,ех,м,3а
17354,9,ка,ж,3*а
17355,14,ть,ж,8а
17356,14,ть,ж,8а
17357,14,ть,ж,8а
17358,12,во,с,1а
17359,14,ть,ж,8а
17360,11,ть,ж,8а
17361,16,ть,ж,8а
17362,11,ть,ж,8а
17363,12,ть,ж,8а
17364,12,ть,ж,8а
17365,4,уч,мо,4а
17366,9,ие,с,7а
17367,11,ть,ж,8а
17368,12,ть,ж,8а
17369,3,еф,м,1а
17370,7,ин,м,1а
17371,10,тр,м,1а
17372,12,ия,ж,7а
17373,8,оп,м,1а
17374,8,ий,м,7а
17375,6,ит,м,1а
17376,6,оз,м,1а
17377,10,ия,ж,7а
17378,15,ра,ж,1а
17379,9,за,ж,1а
17380,8,оз,м,1а
17381,11,ча,ж,4а
17382,10,од,м,1а
17383,12,ан,м,1а
17384,13,ть,ж,8а
17385,12,ка,ж,3*а
17386,16,ка,ж,3*а
17387,11,од,м,1а
17388,12,кт,м,1а
17389,17,ик,мо,3а
17390,19,ть,ж,8а
17391,13,на,ж,1а
17392,10,ад,м,1а
17393,10,ия,ж,7а
17394,14,ще,с,4а
17395,5,ть,ж,8а
17396,8,ик,мо,3а
17397,8,ка,ж,3*а
17398,8,ка,ж,3*а
17399,9,ие,с,7а
17400,8,ть,мо,2а
17401,18,ть,ж,8а
17402,13,ть,ж,8а
17403,11,ть,ж,8а
17404,11,ца,жо,5а
17405,8,ие,с,7а
17406,11,ть,ж,8а
17407,5,ет,м,1а
17408,10,ть,ж,8а
17409,10,ть,ж,8а
17410,16,ть,ж,8а
17411,7,ть,ж,8а
17412,19,ть,ж,8а
17413,18,ть,ж,8а
17414,10,ть,ж,8а
17415,17,ть,ж,8а
17416,15,ть,ж,8а
17417,6,ка,ж,3*а
17418,9,ть,ж,8а
17419,7,ть,жо,8а
17420,4,ва,ж,1а
17421,7,ир,м,1а
17422,13,ие,с,7а
17423,11,ка,ж,3*а
17424,12,ик,мо,3а
17425,13,ца,жо,5а
17426,5,оз,м,1а
17427,5,ух,мо,3а
17428,4,вх,мо,3а
17429,6,ка,жо,3*а
17430,8,зм,м,1а
17431,8,ст,мо,1а
17432,10,ка,жо,3*а
17433,8,ин,м,1а
17434,6,ол,м,1а
17435,11,ка,жо,3*а
17436,9,ик,мо,3а
17437,7,ие,с,7а
17438,10,ие,с,7а
17439,11,ие,с,7а
17440,6,на,ж,1а
17441,5,ка,ж,3*а
17442,14,ик,мо,3а
17443,19,во,с,1а
17444,15,во,с,1а
17445,14,ть,ж,8а
17446,14,ть,ж,8а
17447,10,ие,с,7а
17448,11,ть,ж,8а
17449,7,ть,ж,8а
17450,7,ин,м,1а
17451,13,ие,с,7а
17452,11,ка,ж,3*а
17453,12,ик,мо,3а
17454,13,ца,жо,5а
17455,6,ль,м,2а
17456,12,во,с,1а
17457,7,ин,м,1а
17458,10,ик,мо,3а
17459,11,ть,ж,8а
17460,5,от,мо,1а
17461,4,мб,м,1а
17462,5,фа,жо,1а
17463,5,фа,ж,1а
17464,10,ия,ж,7а
17465,10,ка,жо,3*а
17466,6,ий,м,7а
17467,7,на,ж,1а
17468,5,ан,м,1а
17469,11,ие,с,7а
17470,15,ль,мо,2а
17471,14,ие,с,7а
17472,7,гм,м,1а
17473,11,ие,с,7а
17474,10,ие,с,7а
17475,7,од,м,1а
17476,5,ка,ж,3*а
17477,5,он,м,1а
17478,7,ка,ж,3*а
17479,8,ик,мо,3а
17480,9,ца,жо,5а
17481,8,ин,м,1а
17482,6,ат,м,1а
17483,8,ия,ж,7а
17484,6,ид,м,1а
17485,6,ил,м,1а
17486,6,ит,м,1а
17487,12,ия,ж,7а
17488,11,ол,м,1а
17489,13,ин,м,1а
17490,7,за,ж,1а
17491,14,ка,ж,3*а
17492,11,ка,ж,3*а
17493,8,ак,м,3а
17494,9,тр,м,1а
17495,11,ия,ж,7а
17496,6,он,м,1а
17497,11,ол,м,1а
17498,10,ол,м,1а
17499,10,ка,ж,3*а
17500,8,ка,ж,3*а
17501,8,ка,жо,3*а
17502,8,ка,ж,3*а
17503,4,ть,ж,8а
17504,6,ом,м,1а
17505,11,во,с,1а
17506,7,ок,мо,3а
17507,15,ие,с,7а
17508,11,во,с,1а
17509,11,ть,ж,8а
17510,4,ша,ж,4а
17511,7,ка,жо,3*а
17512,9,во,с,1а
17513,9,ет,м,1а
17514,6,ль,мо,2а
17515,7,ор,мо,1а
17516,11,во,с,1а
17517,7,ия,ж,7а
17518,7,ла,ж,1а
17519,10,та,ж,1а
17520,9,ст,мо,1а
17521,8,ка,ж,3*а
17522,7,ка,ж,3*а
17523,12,ие,с,7а
17524,12,ка,жо,3*а
17525,8,ин,м,1а
17526,9,ие,с,7а
17527,15,ие,с,7а
17528,13,ка,жо,3*а
17529,7,ел,мо,1а
17530,9,ка,жо,3*а
17531,11,ка,ж,3*а
17532,7,ел,м,1а
17533,9,во,с,1а
17534,4,вь,ж,8а
17535,7,ка,жо,3*а
17536,6,та,ж,1а
17537,8,ца,ж,5а
17538,9,ст,мо,1а
17539,8,да,ж,1а
17540,8,ще,с,4а
17541,8,юв,мо,1а
17542,8,ка,ж,3*а
17543,7,ка,ж,3*а
17544,5,ик,м,3а
17545,7,ек,м,3*а
17546,6,ща,ж,4а
17547,5,ка,ж,3*а
17548,7,ка,ж,3*а
17549,8,ик,мо,3а
17550,9,на,ж,1а
17551,7,ка,ж,3*а
17552,13,ть,ж,8а
17553,10,на,ж,1а
17554,11,на,ж,1а
17555,9,оз,м,1а
17556,10,ия,ж,7а
17557,9,ия,ж,7а
17558,5,он,мо,1а
17559,3,ок,м,3а
17560,6,ут,м,1а
17561,7,ун,м,1а
17562,7,рн,м,1а
17563,3,ом,м,1а
17564,4,ма,ж,1а
17565,5,ад,мо,1а
17566,8,зм,м,1а
17567,6,рх,мо,3а
17568,12,ра,ж,1а
17569,16,ль,м,2а
17570,7,ал,м,1а
17571,10,зм,м,1а
17572,10,ст,мо,1а
17573,13,ть,ж,8а
17574,9,ив,м,1а
17575,9,ия,ж,7а
17576,9,ез,м,1а
17577,10,ма,ж,1а
17578,10,ия,ж,7а
17579,9,он,м,1а
17580,4,на,ж,1а
17581,5,ет,м,1а
17582,6,ус,м,1а
17583,13,зм,м,1а
17584,9,ль,ж,8а
17585,7,нс,м,1а
17586,8,ка,жо,3*а
17587,4,рд,м,1а
17588,8,ик,м,3а
17589,5,ия,ж,7а
17590,5,ка,ж,3*а
17591,5,ка,жо,3*а
17592,5,ма,ж,1а
17593,12,ия,ж,7а
17594,7,ль,ж,8а
17595,12,ть,ж,8а
17596,9,ка,жо,3*а
17597,7,нн,мо,1а
17598,8,ив,м,1а
17599,11,зм,м,1а
17600,13,ть,ж,8а
17601,12,ие,с,7а
17602,10,ка,ж,3*а
17603,11,ик,мо,3а
17604,12,ца,жо,5а
17605,5,ов,м,1а
17606,12,ть,ж,8а
17607,12,ол,м,1а
17608,5,ик,м,3а
17609,9,ик,мо,3а
17610,8,ль,мо,2а
17611,8,ль,м,2а
17612,12,ца,жо,5а
17613,5,ка,ж,3*а
17614,8,ть,ж,8а
17615,10,ка,ж,3*а
17616,10,ка,ж,3*а
17617,7,ог,мо,3а
17618,7,ек,м,3*а
17619,10,ия,ж,7а
17620,6,ха,жо,3а
17621,6,ик,мо,3а
17622,4,та,ж,1а
17623,7,ль,мо,2а
17624,8,ат,м,1а
17625,8,ус,мо,1а
17626,7,ия,ж,7а
17627,5,ис,м,1а
17628,11,ия,ж,7а
17629,5,ка,ж,3*а
17630,7,ца,ж,5а
17631,13,ие,с,7а
17632,9,ия,жо,7а
17633,6,ен,м,1а
17634,5,ва,ж,1а
17635,7,ка,ж,3*а
17636,8,ик,мо,3а
17637,8,ка,ж,3*а
17638,10,ка,жо,3*а
17639,5,ка,ж,3*а
17640,6,ег,м,3а
17641,8,ка,ж,3*а
17642,9,ик,мо,3а
17643,10,ца,жо,5а
17644,7,ца,жо,5а
17645,4,ша,ж,4а
17646,7,ие,с,7а
17647,4,ав,м,1а
17648,13,ие,с,7а
17649,11,ие,с,7а
17650,17,ть,ж,8а
17651,14,ть,ж,8а
17652,7,иш,мо,4а
17653,8,ть,ж,8а
17654,4,дь,ж,8а
17655,11,ть,ж,8а
17656,6,ик,м,3а
17657,5,ер,мо,1а
17658,7,ин,м,1а
17659,7,ус,м,1а
17660,6,он,м,1а
17661,12,ия,ж,7а
17662,9,ор,м,1а
17663,9,ка,ж,3*а
17664,10,ик,мо,3а
17665,11,ца,жо,5а
17666,8,ат,мо,1а
17667,11,ка,ж,3а
17668,8,ит,м,1а
17669,10,ра,ж,1а
17670,6,ий,мо,7а
17671,3,ут,м,1а
17672,7,ия,ж,7а
17673,6,ия,жо,7а
17674,8,ер,м,1а
17675,6,ло,с,1а
17676,9,ик,мо,3а
17677,7,ие,с,7а
17678,5,ик,мо,3а
17679,6,он,м,1а
17680,12,нд,мо,1а
17681,3,эп,м,1а
17682,6,ан,мо,1а
17683,8,ша,жо,4а
17684,5,нс,м,1а
17685,11,ка,ж,3*а
17686,3,юх,м,3а
17687,9,ик,мо,3а
17688,10,ца,жо,5а
17689,7,ка,жо,3*а
17690,6,ка,жо,3*а
17691,7,ка,жо,3*а
17692,4,ня,жо,2а
17693,4,ня,ж,2а
17694,5,ис,м,1а
17695,6,ок,м,3*а
17696,9,ие,с,7а
17697,7,ие,с,7а
17698,13,ть,ж,8а
17699,5,ал,м,1а
17700,7,ка,ж,3*а
17701,11,ие,с,7а
17702,9,ик,мо,3а
17703,8,ик,мо,3а
17704,9,ие,с,7а
17705,8,ка,ж,3*а
17706,5,ес,м,1а
17707,12,ть,ж,8а
17708,11,ие,с,7а
17709,9,ие,с,7а
17710,10,ль,мо,2а
17711,5,од,м,1а
17712,7,ка,ж,3*а
17713,10,ие,с,7а
17714,8,ик,мо,3а
17715,5,оз,м,1а
17716,8,ик,мо,3а
17717,13,ие,с,7а
17718,17,ть,ж,8а
17719,7,ка,ж,3*а
17720,8,ик,мо,3а
17721,8,ок,м,3*а
17722,8,ыш,м,4а
17723,5,он,м,1а
17724,8,ик,мо,3а
17725,7,ка,ж,3*а
17726,5,ир,м,1а
17727,11,ка,ж,3*а
17728,9,ие,с,7а
17729,14,во,с,1а
17730,7,ка,ж,3*а
17731,5,ув,м,1а
17732,10,ль,м,2а
17733,7,ка,ж,3*а
17734,12,ть,ж,8а
17735,11,ие,с,7а
17736,4,ед,м,1а
17737,9,ие,с,7а
17738,13,ие,с,7а
17739,13,ие,с,7а
17740,14,ие,с,7а
17741,15,ие,с,7а
17742,13,ие,с,7а
17743,15,ие,с,7а
17744,13,ие,с,7а
17745,15,ие,с,7а
17746,11,ие,с,7а
17747,11,ие,с,7а
17748,13,ие,с,7а
17749,9,ка,ж,3*а
17750,15,ие,с,7а
17751,14,ие,с,7а
17752,17,ие,с,7а
17753,16,ие,с,7а
17754,8,на,жо,1а
17755,9,ка,жо,3*а
17756,10,ик,м,3а
17757,15,во,с,1а
17758,10,ед,мо,1а
17759,15,ие,с,7а
17760,11,во,с,1а
17761,10,ик,мо,3а
17762,8,ие,с,7а
17763,7,ск,м,3а
17764,6,ег,м,3а
17765,7,ка,ж,3*а
17766,7,он,м,1а
17767,15,ие,с,7а
17768,11,ие,с,7а
17769,14,ть,ж,8а
17770,14,ие,с,7а
17771,12,ие,с,7а
17772,14,ие,с,7а
17773,11,ие,с,7а
17774,13,ие,с,7а
17775,4,ет,м,1а
17776,10,ие,с,7а
17777,8,ка,ж,3*а
17778,8,ие,с,7а
17779,11,ие,с,7а
17780,7,ка,ж,3*а
17781,9,ца,жо,5а
17782,5,иг,м,3а
17783,11,ик,мо,3а
17784,12,ца,жо,5а
17785,9,ие,с,7а
17786,5,им,м,1а
17787,7,ка,ж,3*а
17788,8,ик,мо,3а
17789,5,ин,м,1а
17790,7,ка,ж,3*а
17791,7,ок,м,3*а
17792,5,ог,м,3а
17793,12,ть,ж,8а
17794,9,во,с,1а
17795,11,ие,с,7а
17796,7,од,м,1а
17797,5,ор,м,1а
17798,10,ть,ж,8а
17799,8,ие,с,7а
17800,6,ка,ж,3*а
17801,7,ик,мо,3а
17802,5,да,ж,1а
17803,11,ть,ж,8а
17804,7,ик,мо,3а
17805,8,ца,жо,5а
17806,6,ие,с,7а
17807,10,ка,ж,3*а
17808,11,ть,ж,8а
17809,9,ще,с,4а
17810,8,ие,с,7а
17811,9,ль,мо,2а
17812,13,ца,жо,5а
17813,7,ль,ж,8а
17814,6,од,м,1а
17815,11,ть,ж,8а
17816,7,ка,ж,3*а
17817,5,ат,м,1а
17818,7,ка,ж,3*а
17819,8,ик,мо,3а
17820,8,ка,ж,3*а
17821,9,ик,мо,3а
17822,7,ка,ж,3*а
17823,5,ом,м,1а
17824,6,рм,м,1а
17825,12,ие,с,7а
17826,6,ва,ж,1а
17827,8,ик,мо,3а
17828,15,ие,с,7а
17829,9,ие,с,7а
17830,10,ль,мо,2а
17831,14,ца,жо,5а
17832,9,ер,м,1а
17833,14,во,с,1а
17834,7,ка,ж,3*а
17835,9,ие,с,7а
17836,10,ть,ж,8а
17837,10,ие,с,7а
17838,11,ие,с,7а
17839,8,ха,ж,3а
17840,9,ие,с,7а
17841,5,ет,м,1а
17842,9,ие,с,7а
17843,11,ик,мо,3а
17844,9,ие,с,7а
17845,7,ка,ж,3*а
17846,8,ик,мо,3а
17847,9,ия,ж,7а
17848,5,ик,м,3а
17849,11,ом,м,1а
17850,11,ия,ж,7а
17851,9,ка,ж,3*а
17852,10,ик,мо,3а
17853,9,ие,с,7а
17854,10,ль,мо,2а
17855,14,ца,жо,5а
17856,5,ов,м,1а
17857,8,ик,мо,3а
17858,9,ие,с,7а
17859,7,ка,ж,3*а
17860,5,ом,м,1а
17861,11,на,ж,1а
17862,7,ок,м,3*а
17863,9,ек,м,3*а
17864,9,ие,с,7а
17865,9,ие,с,7а
17866,7,ка,ж,3*а
17867,8,ик,мо,3а
17868,5,ан,м,1а
17869,7,ка,ж,3*а
17870,12,ть,ж,8а
17871,8,ик,мо,3а
17872,9,ца,жо,5а
17873,9,ка,ж,3*а
17874,9,ие,с,7а
17875,10,ик,мо,3а
17876,11,ца,жо,5а
17877,5,ен,м,1а
17878,8,ик,мо,3а
17879,5,ер,м,1а
17880,11,ие,с,7а
17881,7,ка,ж,3*а
17882,7,ок,м,3*а
17883,8,ик,мо,3а
17884,7,ыш,м,4а
17885,7,ыш,мо,4а
17886,5,ет,м,1а
17887,7,ка,ж,3*а
17888,5,ин,м,1а
17889,7,ка,ж,3*а
17890,9,ие,с,7а
17891,10,ие,с,7а
17892,5,ол,м,1а
17893,8,ка,ж,3*а
17894,7,от,м,1а
17895,13,ие,с,7а
17896,11,ие,с,7а
17897,7,ок,м,3а
17898,7,ка,ж,3*а
17899,8,ик,мо,3а
17900,9,ца,жо,5а
17901,14,ие,с,7а
17902,12,ка,ж,3*а
17903,9,ка,ж,3*а
17904,10,ик,мо,3а
17905,5,ыв,м,1а
17906,9,ие,с,7а
17907,7,ка,ж,3*а
17908,7,ок,м,3*а
17909,9,ие,с,7а
17910,12,ть,ж,8а
17911,13,ие,с,7а
17912,11,ие,с,7а
17913,7,ок,м,3*а
17914,6,зь,ж,8а
17915,7,ка,ж,3*а
17916,9,ие,с,7а
17917,6,ва,ж,1а
17918,10,ль,мо,2а
17919,7,ка,ж,3*а
17920,10,ие,с,7а
17921,14,во,с,1а
17922,7,ка,ж,3*а
17923,5,ос,м,1а
17924,7,ок,м,3*а
17925,11,ие,с,7а
17926,9,ие,с,7а
17927,14,ие,с,7а
17928,11,ль,мо,2а
17929,11,ль,м,2а
17930,13,ть,ж,8а
17931,10,ие,с,7а
17932,13,ие,с,7а
17933,7,ев,м,1а
17934,11,ка,ж,3*а
17935,11,ие,с,7а
17936,12,ль,м,2а
17937,9,ка,жо,3*а
17938,9,ие,с,7а
17939,8,ие,с,7а
17940,9,ль,мо,2а
17941,13,ца,жо,5а
17942,13,ие,с,7а
17943,4,оз,м,1а
17944,11,ие,с,7а
17945,7,ик,мо,3а
17946,11,ие,с,7а
17947,12,ль,мо,2а
17948,9,ие,с,7а
17949,7,ик,мо,3а
17950,6,ка,ж,3*а
17951,6,ма,ж,1а
17952,7,ик,мо,3а
17953,4,ол,м,1а
17954,7,нь,ж,8а
17955,8,ка,ж,3*а
17956,9,ик,мо,3а
17957,7,ус,мо,1а
17958,12,ль,мо,2а
17959,16,ца,жо,5а
17960,17,ть,ж,8а
17961,10,ие,с,7а
17962,8,ие,с,7а
17963,5,ра,ж,1а
17964,15,ть,ж,8а
17965,12,ие,с,7а
17966,9,ка,жо,3*а
17967,7,ыш,мо,4а
17968,7,на,ж,1а
17969,6,ка,ж,3*а
17970,7,от,мо,1а
17971,9,ка,жо,3*а
17972,7,на,ж,1а
17973,18,ть,ж,8а
17974,12,во,с,1а
17975,13,ть,ж,8а
17976,6,от,м,1а
17977,13,ть,ж,8а
17978,13,ть,ж,8а
17979,11,ть,ж,8а
17980,8,ка,ж,3*а
17981,12,ие,с,7а
17982,6,ыш,м,4а
17983,11,ие,с,7а
17984,14,ть,ж,8а
17985,11,ие,с,7а
17986,14,ть,ж,8а
17987,10,ие,с,7а
17988,13,ть,ж,8а
17989,7,на,ж,1а
17990,10,ть,ж,8а
17991,16,ть,ж,8а
17992,9,ка,ж,3*а
17993,10,ик,мо,3а
17994,5,аз,м,1а
17995,8,на,ж,1а
17996,8,на,жо,1а
