@relation 'trainingnumbers.verb-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Reorder-Rfirst,last,2'

@attribute Word numeric
@attribute 5let {овать,ичать,йкать,акать,аться,алеть,еться,лкать,ывать,укать,ахать,оветь,янеть,ацать,юкать,баять,егать,днеть,елеть,енеть,икать,ивать,евать,ухать,леять,стать,ждать,атеть,одать,олеть,лтать,осать,згать,ыкать,якать,яцать,ькать,уреть,ркать,алять,яться,ирать,ргать,ерять,язать,ибать,онять,игать,елать,ыхать,едать,нчать,треть,тшать,ереть,ешать,ещать,веять,имать,адать,ожать,увать,умать,ымать,езать,етать,окать,здать,преть,слеть,ыдать,зжать,грать,идать,илять,итать,хлять,апать,атать,ачать,епать,адеть,жнеть,ипать,лиять,япать,азать,инать,екать,агать,чтать,ужать,ыметь,очать,ицать,есать,лнять,ылать,сиять,ищать,паять,тлять,ихать,ягать,ядать,скать,утать,ащать,сеять,исать,ебать,отеть,ыпать,иветь,орать,ызать,улять,орять,елять,олять,знать,зреть,ябать,шлять,ючать,ырять,упать,мсать,глять,усать,ушать,изать,инять,арать,енять,рзать,огать,юхать,чкать,ясать,ытать,убать,угать,учать,меять,спеть,таять,снять,рпать,слять,вкать,олать,азеть,отать,упеть,убеть,опать,раять,охать,знеть,тнеть,мкать,стеть,рнеть,еветь,бреть,влеть,ылять,лбать,лжать,ажать,тлеть,ыгать,хлеть,южеть,лтеть,иреть,влять,асать,иметь,снеть,хтать,аветь,лаять,маять,длять,рцать,ирять,млеть,мшеть,еметь,енать,рхать,авать,лзать,ятать,пхать,тнать,рдеть,реять,обеть,ежеть,длать,инеть,ареть,мнеть,теять,яветь,хаять,илеть,юпать,одеть,омать,удать,тветь,чуять,зиять,злеть,блять,ваять,ьчать,ощать,млать,пчать,глеть,пнеть,гчать,ысеть,ютеть,рзеть,шкать,чнеть,юдать,ореть,плять,ртать,чхать,лдеть,осеть,есеть,юдеть,очеть,ожеть,ыбеть,уметь,ятеть,днять,анеть,млять,усеть,брять,блеть,урять,унать,удеть,ошать,длеть,ылеть,шлеть,вдать,епеть,рчать,абеть,клеть,ртеть,опеть,зветь,ыреть,аметь,ометь,ечать,птать,обать,внять,идеть,ймать,лнеть,едеть,ыжеть,ябеть,сметь,плеть,кнеть,жнять,ошеть,ьшать,арять,изеть,деять,онеть,ытеть,ишать,ьнять,юметь,чшать,дшать,чаять,ыбать,ндать,драть,юнеть}
@attribute Class {2а,1а,6а}

@data
6480,овать,2а
6481,ичать,1а
6482,стеть,1а
6483,чнеть,1а
6484,ичать,1а
6485,аться,1а
6486,ыгать,1а
6487,ивать,1а
6488,скать,1а
6489,аться,1а
6490,ивать,1а
6491,ятать,6а
6492,аться,6а
6493,ичать,1а
6494,угать,1а
6495,ивать,1а
6496,ичать,1а
6497,скать,1а
6498,скать,1а
6499,овать,2а
6500,утать,1а
6501,аться,1а
6502,овать,2а
6503,ытать,1а
6504,аться,1а
6505,ивать,1а
6506,овать,2а
6507,отать,1а
6508,яться,1а
6509,адеть,1а
6510,овать,2а
6511,аться,2а
6512,ивать,1а
6513,осать,1а
6514,едать,1а
6515,ивать,1а
6516,умать,1а
6517,аться,1а
6518,евать,1а
6519,шлять,1а
6520,юхать,1а
6521,знать,1а
6522,идать,1а
6523,ичать,1а
6524,сеять,6а
6525,скать,1а
6526,стать,1а
6527,таять,6а
6528,аться,1а
6529,овать,2а
6530,овать,2а
6531,едеть,1а
6532,езать,6а
6533,аться,6а
6534,овать,2а
6535,аветь,1а
6536,овать,2а
6537,аться,2а
6538,ицать,1а
6539,внять,1а
6540,оветь,1а
6541,скать,1а
6542,скать,1а
6543,ичать,1а
6544,овать,2а
6545,убать,1а
6546,ивать,1а
6547,угать,1а
6548,аться,1а
6549,ивать,1а
6550,аться,1а
6551,усеть,1а
6552,рхать,1а
6553,ывать,1а
6554,аться,1а
6555,аться,1а
6556,ыдать,1а
6557,ыжеть,1а
6558,ивать,1а
6559,скать,1а
6560,хлеть,1а
6561,ябеть,1а
6562,ажать,1а
6563,ивать,1а
6564,ывать,1а
6565,ывать,1а
6566,ивать,1а
6567,атать,1а
6568,аться,1а
6569,ежеть,1а
6570,ивать,1а
6571,тлеть,1а
6572,ывать,1а
6573,едеть,1а
6574,длать,1а
6575,ичать,1а
6576,ереть,1а
6577,рчать,1а
6578,знеть,1а
6579,овать,2а
6580,сеять,6а
6581,иветь,1а
6582,ивать,1а
6583,инеть,1а
6584,сиять,1а
6585,ивать,1а
6586,аться,1а
6587,аться,1а
6588,ывать,1а
6589,ичать,1а
6590,ивать,1а
6591,учать,1а
6592,чнеть,1а
6593,абеть,1а
6594,блять,1а
6595,блять,1а
6596,овать,2а
6597,ивать,1а
6598,ушать,1а
6599,аться,1а
6600,овать,2а
6601,ивать,1а
6602,аться,1а
6603,елеть,1а
6604,сметь,1а
6605,рнеть,1а
6606,глеть,1а
6607,имать,1а
6608,овать,2а
6609,аться,2а
6610,овать,2а
6611,днеть,1а
6612,оветь,1а
6613,аться,2а
6614,инять,1а
6615,овать,2а
6616,евать,1а
6617,спеть,1а
6618,ешать,1а
6619,овать,2а
6620,ичать,1а
6621,овать,2а
6622,ичать,1а
6623,овать,2а
6624,ивать,1а
6625,ывать,1а
6626,аться,1а
6627,ареть,1а
6628,таять,6а
6629,егать,1а
6630,ивать,1а
6631,яться,1а
6632,ирать,1а
6633,аться,1а
6634,ичать,1а
6635,адать,1а
6636,ичать,1а
6637,овать,2а
6638,ащать,1а
6639,ивать,1а
6640,елять,1а
6641,игать,1а
6642,аться,1а
6643,япать,1а
6644,укать,1а
6645,аться,1а
6646,ивать,1а
6647,ылеть,1а
6648,оветь,1а
6649,итать,1а
6650,аться,1а
6651,ывать,1а
6652,ибать,1а
6653,ылать,1а
6654,аться,1а
6655,ыпать,1а
6656,аться,1а
6657,юкать,1а
6658,акать,1а
6659,евать,2а
6660,ивать,1а
6661,ывать,1а
6662,скать,1а
6663,аться,1а
6664,ивать,1а
6665,овать,2а
6666,ывать,1а
6667,ачать,1а
6668,ивать,1а
6669,ивать,1а
6670,рдеть,1а
6671,овать,2а
6672,мнеть,1а
6673,плеть,1а
6674,ерять,1а
6675,яться,1а
6676,отеть,1а
6677,ешать,1а
6678,аться,1а
6679,ирать,1а
6680,скать,1а
6681,лкать,1а
6682,аться,1а
6683,овать,2а
6684,стеть,1а
6685,нчать,1а
6686,опать,1а
6687,опать,1а
6688,ывать,1а
6689,ивать,1а
6690,аться,1а
6691,овать,2а
6692,аться,2а
6693,ывать,1а
6694,овать,2а
6695,ощать,1а
6696,ивать,1а
6697,овать,2а
6698,овать,2а
6699,аться,2а
6700,овать,2а
6701,аться,2а
6702,ькать,1а
6703,аться,1а
6704,ивать,1а
6705,огать,1а
6706,ивать,1а
6707,ивать,1а
6708,ивать,1а
6709,кнеть,1а
6710,ухать,1а
6711,чнеть,1а
6712,евать,2а
6713,евать,2а
6714,ыкать,1а
6715,аться,1а
6716,вкать,1а
6717,ивать,1а
6718,ягать,1а
6719,аться,1а
6720,ивать,1а
6721,елеть,1а
6722,ивать,1а
6723,инать,1а
6724,мнеть,1а
6725,ичать,1а
6726,овать,2а
6727,овать,2а
6728,жнять,1а
6729,овать,2а
6730,ареть,1а
6731,ивать,1а
6732,овать,2а
6733,учать,1а
6734,ивать,1а
6735,овать,2а
6736,овать,2а
6737,овать,2а
6738,овать,2а
6739,ркать,1а
6740,ивать,1а
6741,ичать,1а
6742,ивать,1а
6743,хаять,6а
6744,ивать,1а
6745,яться,1а
6746,ывать,1а
6747,стать,1а
6748,аться,1а
6749,атать,1а
6750,орать,1а
6751,икать,1а
6752,ивать,1а
6753,ебать,1а
6754,ывать,1а
6755,ывать,1а
6756,опать,1а
6757,ывать,1а
6758,ыкать,1а
6759,ивать,1а
6760,ыкать,1а
6761,ивать,1а
6762,овать,2а
6763,ичать,1а
6764,овать,2а
6765,одать,1а
6766,одеть,1а
6767,днеть,1а
6768,ошеть,1а
6769,ывать,1а
6770,бреть,1а
6771,ывать,1а
6772,ывать,1а
6773,аться,2а
6774,омать,1а
6775,юкать,1а
6776,ивать,1а
6777,удеть,1а
6778,аться,1а
6779,апать,1а
6780,аться,1а
6781,овать,2а
6782,ивать,1а
6783,овать,2а
6784,аться,2а
6785,вкать,1а
6786,евать,2а
6787,ичать,1а
6788,ичать,1а
6789,аться,1а
6790,ркать,1а
6791,рнеть,1а
6792,рпать,1а
6793,рпать,1а
6794,тветь,1а
6795,ывать,1а
6796,аться,1а
6797,ивать,1а
6798,инать,1а
6799,икать,1а
6800,ркать,1а
6801,итать,1а
6802,итать,1а
6803,итать,1а
6804,аться,1а
6805,ывать,1а
6806,ихать,1а
6807,аться,2а
6808,окать,1а
6809,ивать,1а
6810,овать,2а
6811,аться,2а
6812,чуять,6а
6813,яться,6а
6814,агать,1а
6815,ивать,1а
6816,мкать,1а
6817,ркать,1а
6818,ивать,1а
6819,атать,1а
6820,ывать,1а
6821,аться,1а
6822,ивать,1а
6823,аться,1а
6824,ырять,1а
6825,яться,1а
6826,ивать,1а
6827,аться,1а
6828,епать,1а
6829,шлеть,1а
6830,яться,1а
6831,ыгать,1а
6832,ивать,1а
6833,опать,1а
6834,ивать,1а
6835,укать,1а
6836,олять,1а
6837,лкать,1а
6838,ивать,1а
6839,епать,1а
6840,ипать,1а
6841,ывать,1а
6842,упать,1а
6843,ывать,1а
6844,ивать,1а
6845,овать,2а
6846,аться,2а
6847,ичать,1а
6848,овать,2а
6849,ичать,1а
6850,аться,1а
6851,аветь,1а
6852,овать,2а
6853,ичать,1а
6854,овать,2а
6855,овать,2а
6856,аться,2а
6857,ивать,1а
6858,ывать,1а
6859,овать,2а
6860,огать,1а
6861,овать,2а
6862,ещать,1а
6863,овать,2а
6864,овать,2а
6865,агать,1а
6866,ачать,1а
6867,ртать,1а
6868,егать,1а
6869,агать,1а
6870,аться,1а
6871,ылать,1а
6872,итать,1а
6873,имать,1а
6874,агать,1а
6875,екать,1а
6876,овать,2а
6877,овать,2а
6878,овать,2а
6879,млять,1а
6880,адать,1а
6881,аться,1а
6882,знать,1а
6883,овать,2а
6884,аться,2а
6885,овать,2а
6886,овать,2а
6887,ирать,1а
6888,ирать,1а
6889,овать,2а
6890,лнять,1а
6891,яться,1а
6892,агать,1а
6893,овать,2а
6894,егать,1а
6895,адать,1а
6896,ывать,1а
6897,аться,1а
6898,евать,1а
6899,олеть,1а
6900,аться,1а
6901,ясать,6а
6902,аться,6а
6903,ывать,1а
6904,аться,1а
6905,овать,2а
6906,аться,1а
6907,ывать,1а
6908,аться,1а
6909,екать,1а
6910,аться,1а
6911,овать,2а
6912,аться,1а
6913,овать,2а
6914,овать,2а
6915,евать,1а
6916,аться,1а
6917,преть,1а
6918,ивать,1а
6919,ьшать,1а
6920,ожать,1а
6921,евать,1а
6922,спеть,1а
6923,овать,2а
6924,ывать,1а
6925,егать,1а
6926,егать,1а
6927,егать,1а
6928,ивать,1а
6929,аться,1а
6930,овать,2а
6931,ывать,1а
6932,ирать,1а
6933,аться,1а
6934,олеть,1а
6935,ывать,1а
6936,овать,2а
6937,ывать,1а
6938,ичать,1а
6939,стать,1а
6940,ывать,1а
6941,ывать,1а
6942,аться,1а
6943,ивать,1а
6944,аться,1а
6945,ирать,1а
6946,екать,1а
6947,ыкать,1а
6948,ждать,1а
6949,ибать,1а
6950,аться,1а
6951,аться,1а
6952,онять,1а
6953,аться,1а
6954,евать,1а
6955,улять,1а
6956,игать,1а
6957,аться,1а
6958,елать,1а
6959,аться,1а
6960,ывать,1а
6961,аться,1а
6962,аться,1а
6963,аться,1а
6964,умать,1а
6965,ывать,1а
6966,аться,1а
6967,зжать,1а
6968,ивать,1а
6969,ивать,1а
6970,аться,1а
6971,игать,1а
6972,имать,1а
6973,аться,1а
6974,аться,1а
6975,аться,1а
6976,имать,1а
6977,знать,1а
6978,аться,1а
6979,ывать,1а
6980,ывать,1а
6981,ивать,1а
6982,аться,1а
6983,аться,1а
6984,атать,1а
6985,аться,1а
6986,ывать,1а
6987,ывать,1а
6988,аться,1а
6989,аться,1а
6990,ачать,1а
6991,идать,1а
6992,ывать,1а
6993,аться,1а
6994,ывать,1а
6995,аться,1а
6996,ивать,1а
6997,аться,1а
6998,епать,1а
6999,ывать,1а
7000,ылять,1а
7001,овать,2а
7002,ывать,1а
7003,овать,2а
7004,аться,2а
7005,ывать,1а
7006,аться,1а
7007,ывать,1а
7008,ивать,1а
7009,ывать,1а
7010,аться,1а
7011,агать,1а
7012,скать,1а
7013,аться,1а
7014,егать,1а
7015,езать,1а
7016,ивать,1а
7017,аться,1а
7018,ипать,1а
7019,овать,2а
7020,ыгать,1а
7021,япать,1а
7022,ывать,1а
7023,азать,6а
7024,аться,6а
7025,ывать,1а
7026,аться,1а
7027,ывать,1а
7028,ивать,1а
7029,евать,2а
7030,ывать,1а
7031,аться,1а
7032,етать,1а
7033,етать,1а
7034,ешать,1а
7035,ивать,1а
7036,ивать,1а
7037,инать,1а
7038,аться,1а
7039,лкать,1а
7040,ыкать,1а
7041,егать,1а
7042,имать,1а
7043,ивать,1а
7044,икать,1а
7045,имать,1а
7046,аться,1а
7047,аться,1а
7048,аться,1а
7049,ыкать,1а
7050,аться,1а
7051,ывать,1а
7052,аться,1а
7053,адать,1а
7054,ывать,1а
7055,аться,1а
7056,ивать,1а
7057,ивать,1а
7058,овать,2а
7059,ывать,1а
7060,ивать,1а
7061,ивать,1а
7062,паять,1а
7063,яться,1а
7064,евать,1а
7065,екать,1а
7066,аться,1а
7067,ивать,1а
7068,атать,1а
7069,ывать,1а
7070,ирать,1а
7071,аться,1а
7072,ивать,1а
7073,ывать,1а
7074,овать,2а
7075,ывать,1а
7076,ывать,1а
7077,овать,2а
7078,инать,1а
7079,аться,1а
7080,ыгать,1а
7081,ивать,1а
7082,ивать,1а
7083,ягать,1а
7084,аться,1а
7085,ядать,1а
7086,ятать,6а
7087,ывать,1а
7088,ивать,1а
7089,аться,1а
7090,скать,1а
7091,аться,1а
7092,утать,1а
7093,аться,1а
7094,ывать,1а
7095,аться,1а
7096,ухать,1а
7097,ивать,1а
7098,ивать,1а
7099,внять,1а
7100,яться,1а
7101,стать,1а
7102,овать,2а
7103,аветь,1а
7104,овать,2а
7105,ывать,1а
7106,аться,1а
7107,ивать,1а
7108,ивать,1а
7109,ивать,1а
7110,атать,1а
7111,аться,1а
7112,ывать,1а
7113,аться,1а
7114,ывать,1а
7115,евать,1а
7116,едать,1а
7117,сеять,6а
7118,ивать,1а
7119,ивать,1а
7120,ивать,1а
7121,ивать,1а
7122,ичать,1а
7123,аться,1а
7124,аться,1а
7125,иреть,1а
7126,ивать,1а
7127,овать,2а
7128,евать,1а
7129,спеть,1а
7130,ичать,1а
7131,скать,1а
7132,аться,1а
7133,егать,1а
7134,ащать,1а
7135,ащать,1а
7136,елять,1а
7137,яться,1а
7138,ивать,1а
7139,укать,1а
7140,ивать,1а
7141,ивать,1а
7142,овать,2а
7143,итать,1а
7144,ылать,1а
7145,ыпать,1а
7146,ыхать,1а
7147,ивать,1а
7148,ивать,1а
7149,ывать,1а
7150,ачать,1а
7151,ивать,1а
7152,ивать,1а
7153,овать,2а
7154,екать,1а
7155,ирать,1а
7156,аться,1а
7157,аться,1а
7158,ивать,1а
7159,аться,1а
7160,ихать,1а
7161,ывать,1а
7162,овать,2а
7163,аться,2а
7164,ывать,1а
7165,ывать,1а
7166,аться,1а
7167,евать,2а
7168,ывать,1а
7169,аться,1а
7170,аться,1а
7171,ухать,1а
7172,ыкать,1а
7173,аться,1а
7174,ивать,1а
7175,аться,1а
7176,язать,1а
7177,арять,1а
7178,ьшать,1а
7179,ожать,1а
7180,аться,1а
7181,лкать,1а
7182,ивать,1а
7183,ихать,1а
7184,ивать,1а
7185,аться,1а
7186,аться,1а
7187,овать,2а
7188,ывать,1а
7189,овать,2а
7190,ывать,1а
7191,овать,2а
7192,ивать,1а
7193,аться,1а
7194,ичать,1а
7195,ывать,1а
7196,ивать,1а
7197,аться,1а
7198,ивать,1а
7199,слять,1а
7200,итать,1а
7201,аться,1а
7202,ывать,1а
7203,ивать,1а
7204,ичать,1а
7205,ивать,1а
7206,агать,1а
7207,ивать,1а
7208,овать,2а
7209,аться,2а
7210,ывать,1а
7211,аться,1а
7212,ывать,1а
7213,ывать,1а
7214,ибать,1а
7215,ивать,1а
7216,епать,1а
7217,ывать,1а
7218,овать,2а
7219,ывать,1а
7220,ивать,1а
7221,ивать,1а
7222,ивать,1а
7223,овать,2а
7224,ывать,1а
7225,ивать,1а
7226,ывать,1а
7227,ивать,1а
7228,аться,1а
7229,ивать,1а
7230,овать,2а
7231,овать,2а
7232,ахать,1а
7233,яться,1а
7234,овать,2а
7235,егать,1а
7236,егать,1а
7237,аться,1а
7238,ичать,1а
7239,овать,2а
7240,ивать,1а
7241,аться,1а
7242,ирать,1а
7243,аться,1а
7244,овать,2а
7245,ивать,1а
7246,леять,6а
7247,стать,1а
7248,ждать,1а
7249,овать,2а
7250,одать,1а
7251,овать,2а
7252,олеть,1а
7253,аться,1а
7254,овать,2а
7255,ывать,1а
7256,ывать,1а
7257,ивать,1а
7258,аться,1а
7259,евать,2а
7260,ивать,1а
7261,аться,1а
7262,яться,1а
7263,едать,1а
7264,ывать,1а
7265,ивать,1а
7266,аться,1а
7267,овать,2а
7268,ывать,1а
7269,аться,1а
7270,ерять,1а
7271,яться,1а
7272,ивать,1а
7273,аться,1а
7274,ещать,1а
7275,веять,6а
7276,яться,6а
7277,аться,1а
7278,исать,1а
7279,евать,2а
7280,онять,1а
7281,овать,2а
7282,аться,2а
